ID,Site,Latitude_WGS84,Longitude_WGS84,Ecoregion_Level_3,MAP,MAT,Elevation_ft,Cumulative_Precip,Precip_since_monitor,Date_Seeded,Date_Monitored,Treatment,Sand_Category,Clay_Category,Relative_Seed_Mix,Plot,Seeded_Sps_Fx_Grp,Density,Height,Source
7118,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Pits,high,low,Warm,5,NA,1,30,Native_Recruited
7119,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Pits,high,low,Cool,8,NA,1,30,Native_Recruited
7125,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Pits,high,low,Cool,27,perennial forb legume,1,25,Seeded
7127,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Pits,high,low,Warm,13,NA,1,23,Invasive
7130,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Pits,high,low,Warm,13,NA,1,15,Native_Recruited
7131,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Pits,high,low,Warm,13,NA,1,15,Invasive
7137,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Pits,high,low,Cool,27,perennial forb,1,5,Seeded
7141,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Pits,high,low,Cool,17,NA,1,,Native_Recruited
8612,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Pits,high,low,Warm,33,NA,57,20,Invasive
12580,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Pits,high,low,Cool,1,NA,0,0,empty
12581,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Pits,high,low,Warm,5,NA,0,0,empty
12582,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Pits,high,low,Cool,8,NA,0,0,empty
12583,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Pits,high,low,Warm,13,NA,0,0,empty
12584,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Pits,high,low,Cool,17,NA,0,0,empty
12585,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Pits,high,low,Warm,21,NA,0,0,empty
12586,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Pits,high,low,Cool,27,NA,0,0,empty
12587,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Pits,high,low,Warm,33,NA,0,0,empty
6968,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,11,NA,26,50,Invasive
6972,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,36,annual forb,20,60,Seeded
6978,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,30,NA,13,65,Invasive
6982,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,7,NA,12,45,Invasive
6983,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,16,NA,11,75,Invasive
6985,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,7,NA,11,60,Invasive
6997,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,2,annual forb,8,60,Seeded
7003,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,36,NA,7,80,Invasive
7011,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,34,NA,6,25,Native_Recruited
7012,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,30,NA,6,20,Native_Recruited
7015,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,11,annual forb,5,80,Seeded
7016,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,2,NA,5,70,Invasive
7020,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,7,NA,5,30,Native_Recruited
7024,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,16,NA,4,65,Invasive
7026,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,11,perennial forb legume,4,60,Seeded
7028,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,20,NA,4,50,Invasive
7029,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,34,annual forb,4,28,Seeded
7031,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,2,NA,4,25,Invasive
7037,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,34,NA,3,50,Invasive
7039,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,34,NA,3,40,Invasive
7040,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,20,NA,3,35,Native_Recruited
7041,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,2,NA,3,30,Native_Recruited
7047,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,20,NA,2,140,Invasive
7048,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,16,NA,2,110,Native_Recruited
7050,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,34,perennial forb legume,2,90,Seeded
7052,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,30,NA,2,75,Native_Recruited
7053,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,20,NA,2,75,Native_Recruited
7061,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,7,annual forb,2,50,Seeded
7072,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,30,NA,1,200,Invasive
7075,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,20,NA,1,150,Native_Recruited
7079,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,20,NA,1,100,Native_Recruited
7086,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,20,perennial forb legume,1,90,Seeded
7090,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,36,NA,1,80,Native_Recruited
7093,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,7,NA,1,70,Native_Recruited
7094,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,11,NA,1,70,Invasive
7100,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,16,annual forb,1,55,Seeded
7103,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,20,NA,1,50,Native_Recruited
7107,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,2,perennial forb legume,1,45,Seeded
7108,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,36,NA,1,45,Invasive
7113,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,11,NA,1,40,Native_Recruited
7114,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,20,annual forb,1,40,Seeded
7120,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,16,NA,1,30,Native_Recruited
7122,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,34,NA,1,28,Native_Recruited
7129,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,11,NA,1,20,Native_Recruited
7138,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Warm,30,annual forb,1,5,Seeded
7140,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,210.243,210.243,11/22/2019,3/25/2020,Seed Only,high,low,Cool,34,perennial forb,1,3,Seeded
12588,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Seed Only,high,low,Cool,2,NA,0,0,empty
12589,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Seed Only,high,low,Warm,7,NA,0,0,empty
12590,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Seed Only,high,low,Cool,11,NA,0,0,empty
12591,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Seed Only,high,low,Warm,16,NA,0,0,empty
12592,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Seed Only,high,low,Cool,20,NA,0,0,empty
12593,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Seed Only,high,low,Warm,30,NA,0,0,empty
12594,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Seed Only,high,low,Cool,34,NA,0,0,empty
12595,Roosevelt Lake,33.611153,-111.039686,Sonoran Basin and Range,417.48,19.9,2500,245.632,35.632,11/22/2019,10/15/2020,Seed Only,high,low,Warm,36,NA,0,0,empty
505,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,A.Control,high,low,NA,14,NA,10,17,Invasive
512,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,A.Control,high,low,NA,14,NA,5,3,Invasive
521,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,A.Control,high,low,NA,31,NA,2,10,Invasive
522,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,A.Control,high,low,NA,21,NA,2,3,Invasive
529,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,A.Control,high,low,NA,31,NA,1,1,Invasive
534,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,A.Control,high,low,NA,3,NA,0,0,empty
1391,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,8.57,8.07,10/31/2018,12/12/2018,A.Control,high,low,NA,14,NA,18,18,Invasive
1400,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,8.57,8.07,10/31/2018,12/12/2018,A.Control,high,low,NA,21,NA,5,4,Invasive
1406,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,8.57,8.07,10/31/2018,12/12/2018,A.Control,high,low,NA,14,NA,2,3,Invasive
1412,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,8.57,8.07,10/31/2018,12/12/2018,A.Control,high,low,NA,31,NA,1,10,Invasive
1423,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,8.57,8.07,10/31/2018,12/12/2018,A.Control,high,low,NA,3,NA,0,0,empty
7924,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,139.246,130.646,10/31/2018,3/29/2019,A.Control,high,low,NA,14,NA,30,20,Invasive
7928,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,139.246,130.646,10/31/2018,3/29/2019,A.Control,high,low,NA,14,NA,14,10,Invasive
7935,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,139.246,130.646,10/31/2018,3/29/2019,A.Control,high,low,NA,31,NA,8,15,Invasive
7938,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,139.246,130.646,10/31/2018,3/29/2019,A.Control,high,low,NA,3,NA,7,15,Invasive
7964,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,139.246,130.646,10/31/2018,3/29/2019,A.Control,high,low,NA,21,NA,3,12,Invasive
7966,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,139.246,130.646,10/31/2018,3/29/2019,A.Control,high,low,NA,3,NA,3,10,Invasive
7991,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,139.246,130.646,10/31/2018,3/29/2019,A.Control,high,low,NA,31,NA,2,3,Invasive
8009,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,139.246,130.646,10/31/2018,3/29/2019,A.Control,high,low,NA,14,NA,1,3,Invasive
8010,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,139.246,130.646,10/31/2018,3/29/2019,A.Control,high,low,NA,21,NA,1,3,Invasive
8308,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,141.425,2.425,10/31/2018,4/19/2019,A.Control,high,low,NA,14,NA,15,40,Invasive
8312,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,141.425,2.425,10/31/2018,4/19/2019,A.Control,high,low,NA,14,NA,11,12,Invasive
8318,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,141.425,2.425,10/31/2018,4/19/2019,A.Control,high,low,NA,31,NA,8,45,Invasive
8320,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,141.425,2.425,10/31/2018,4/19/2019,A.Control,high,low,NA,3,NA,8,25,Invasive
8369,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,141.425,2.425,10/31/2018,4/19/2019,A.Control,high,low,NA,14,NA,2,10,Invasive
8370,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,141.425,2.425,10/31/2018,4/19/2019,A.Control,high,low,NA,31,NA,2,10,Invasive
8376,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,141.425,2.425,10/31/2018,4/19/2019,A.Control,high,low,NA,21,NA,1,70,Invasive
8383,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,141.425,2.425,10/31/2018,4/19/2019,A.Control,high,low,NA,21,NA,1,30,Invasive
8391,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,141.425,2.425,10/31/2018,4/19/2019,A.Control,high,low,NA,21,NA,1,20,Invasive
8795,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,35.832,10/31/2018,5/9/2019,A.Control,high,low,NA,14,NA,15,170,Invasive
8799,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,35.832,10/31/2018,5/9/2019,A.Control,high,low,NA,14,NA,12,10,Invasive
8800,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,35.832,10/31/2018,5/9/2019,A.Control,high,low,NA,3,NA,11,105,Invasive
8801,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,35.832,10/31/2018,5/9/2019,A.Control,high,low,NA,31,NA,10,90,Invasive
8847,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,35.832,10/31/2018,5/9/2019,A.Control,high,low,NA,31,NA,2,55,Invasive
8850,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,35.832,10/31/2018,5/9/2019,A.Control,high,low,NA,14,NA,2,40,Invasive
8862,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,35.832,10/31/2018,5/9/2019,A.Control,high,low,NA,21,NA,1,150,Invasive
8910,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,35.832,10/31/2018,5/9/2019,A.Control,high,low,NA,3,NA,1,12,Invasive
9560,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,0,10/31/2018,5/28/2019,A.Control,high,low,NA,3,NA,10,235,Invasive
9562,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,0,10/31/2018,5/28/2019,A.Control,high,low,NA,14,NA,10,15,Invasive
9564,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,0,10/31/2018,5/28/2019,A.Control,high,low,NA,31,NA,8,210,Invasive
9588,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,0,10/31/2018,5/28/2019,A.Control,high,low,NA,14,NA,3,320,Invasive
9592,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,0,10/31/2018,5/28/2019,A.Control,high,low,NA,21,NA,3,150,Invasive
9598,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,0,10/31/2018,5/28/2019,A.Control,high,low,NA,31,NA,3,80,Invasive
9600,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,0,10/31/2018,5/28/2019,A.Control,high,low,NA,14,NA,3,70,Invasive
9635,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,177.232,0,10/31/2018,5/28/2019,A.Control,high,low,NA,21,NA,1,190,Invasive
10799,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,222.52,45.52,10/31/2018,7/1/2019,A.Control,high,low,NA,14,NA,9,40,Invasive
10818,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,222.52,45.52,10/31/2018,7/1/2019,A.Control,high,low,NA,31,NA,2,145,Invasive
10823,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,222.52,45.52,10/31/2018,7/1/2019,A.Control,high,low,NA,31,NA,2,90,Invasive
10824,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,222.52,45.52,10/31/2018,7/1/2019,A.Control,high,low,NA,14,NA,2,90,Invasive
10841,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,222.52,45.52,10/31/2018,7/1/2019,A.Control,high,low,NA,21,NA,1,180,Invasive
10868,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,222.52,45.52,10/31/2018,7/1/2019,A.Control,high,low,NA,3,NA,1,70,Invasive
11677,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,242.953,20.453,10/31/2018,8/7/2019,A.Control,high,low,NA,14,NA,13,55,Invasive
11712,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,242.953,20.453,10/31/2018,8/7/2019,A.Control,high,low,NA,3,NA,1,115,Invasive
11716,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,242.953,20.453,10/31/2018,8/7/2019,A.Control,high,low,NA,31,NA,1,90,Invasive
11726,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,242.953,20.453,10/31/2018,8/7/2019,A.Control,high,low,NA,21,NA,1,20,Invasive
13893,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,374.183,131.23,10/31/2018,6/29/2021,A.Control,high,low,,3,NA,0,0,empty
13904,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,374.183,131.23,10/31/2018,6/29/2021,A.Control,high,low,,14,NA,0,0,empty
13911,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,374.183,131.23,10/31/2018,6/29/2021,A.Control,high,low,,21,NA,0,0,empty
13921,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,374.183,131.23,10/31/2018,6/29/2021,A.Control,high,low,,31,NA,1,300,Invasive
508,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,ConMod,high,low,Warm,23,NA,6,3,Invasive
509,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,ConMod,high,low,Cool,11,NA,5,15,Invasive
511,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,ConMod,high,low,Cool,11,NA,5,3,Invasive
519,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,ConMod,high,low,Warm,6,NA,3,2,Invasive
525,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,ConMod,high,low,Cool,4,NA,1,11,Invasive
526,Salt Desert,39.228361,-109.001389,Colorado Plateaus,273.55,12,4724,0.54,0.54,10/31/2018,11/27/2018,ConMod,high,low,Cool,11,unknown,1,10,Seeded
